target_rva,name,source_tag,source_sha256,source_rva
0x00001090,BGSAIWorldLocation::IsInSameSpaceAs,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0021BB10
0x00001140,BGSAIWorldLocation::IsValid,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0021BBC0
0x000072F0,BGSAIWorldLocationInteriorCell::Clone,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0021C0A0
0x00007E80,BGSAIWorldLocationPointRadius::IsRefAt,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0021C710
0x00009570,BGSAIWorldLocationPrimitive::Allocate,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0021D9C0
0x0000F9F0,BGSProcedureHeadtrackExecState::CleanUp,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00220380
0x000151E0,BGSProcedureRange::UpdateStartIdlingCooldown,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00223640
0x0001B8E0,IsPlayerInDialogue,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0022D360
0x00023F90,TESObjectREFR::HasInteraction,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x006CD7D0
0x00023F90,TESObjectREFR::HasInteraction,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x006CD7B0
0x000276C0,BGSProcedureStayAway::Process,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0022EF00
0x00027CF0,BGSProcedureStayAwayExecState::CleanUp,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0022F540
0x0003BF70,BGSObjectInstanceExtra::AddMod,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x002480F0
0x0003CDC0,BGSObjectInstanceExtra::GenerateName,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00249320
0x00049E30,BGSForcedLocRefType::CopyComponent,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0024F7D0
0x00051400,BGSMod::Template::Items::Load,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00254A50
0x00052D30,BGSModelMaterialSwap::ClearDataComponent,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00255850
0x000531B0,BGSModelMaterialSwap::Apply,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00255D40
0x00054B40,BGSPreviewTransform::GetPreviewTransform,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00256A60
0x00058F30,BGSConveyorBelt::ConveyorBelt::OnInit,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00258270
0x0005ACD0,BGSMotorAction::FanMotor::OnDetach,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0025A400
0x00062F70,TESQuest::ReleaseAllReservedForms,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x006707B0
0x000659B0,BSScript::Object::LoadObject,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x020E1990
0x0006AFC0,AlchemyItem::IsFood,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00262340
0x0006CFE0,EffectItem::Compare,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00263720
0x0006F870,EffectSetting::ClearData,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002660A0
0x00072BC0,EffectSettingCollection::CreateDefaultEffects,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00267EE0
0x00075C70,IngredientItem::InitFromChunk,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0026A260
0x000779A0,MagicItem::IsPermanent,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0026B030
0x00079470,MagicItem::ShouldAdjustEffects,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0026CD90
0x0007C900,ScrollItem::LoadMagicItemChunk,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0026FB70
0x0007D160,SpellItem::GetFixedCastDuration,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0026FF10
0x0007D7B0,SpellItem::GetAssociatedSkill,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00270590
0x0007D830,SpellItem::AdjustCost,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00270610
0x0007DAF0,SpellItem::IsTwoHanded,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002708C0
0x0007DB50,SpellItem::LoadMagicItemChunk,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00270980
0x0008A080,ExtraDataList::DecTransCellCount,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0027E990
0x0008A130,ExtraDataList::GetTransCellCount,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0027EA40
0x0008AE40,ExtraDataList::GetLight,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0027F8C0
0x0008AFA0,ExtraDataList::GetOwner,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0027FA20
0x0008AFA0,ExtraDataList::GetOwner,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0027FA20
0x0008B090,ExtraDataList::GetOwnerAsRef,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0027FB10
0x0008B2B0,ExtraDataList::GetHealth,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0027FD30
0x0008B540,ExtraDataList::GetCreatureMovementSound,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0027FFB0
0x0008B580,ExtraDataList::GetActivateLoopSound,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0027FFF0
0x0008B790,ExtraDataList::GetPackageExtraTarget,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00280200
0x0008B790,ExtraDataList::GetPackageExtraTarget,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00280200
0x0008C690,ExtraDataList::GetAttachNodeInitialTransform,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00281160
0x0008D110,ExtraDataList::GetIsPlayableDroppedWeapon,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00281E40
0x0008ED20,ExtraDataList::GetActivateDelay,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00284080
0x0008FE20,ExtraDataList::GetSpellEffectLight,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00285320
0x00090080,ExtraDataList::GetAcousticParent,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002855C0
0x00091060,ExtraDataList::GetLinkedPlaneRef,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00286730
0x00091920,ExtraDataList::GetRoomIsLinked,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00287400
0x00091970,ExtraDataList::GetRoomIsMaster,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00287450
0x000963F0,ExtraDataList::GetAction,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0028C540
0x000963F0,ExtraDataList::GetAction,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0028C540
0x000977E0,ExtraDataList::NotifyGuardsAboutActivation,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0028DB50
0x00099B90,ExtraDataList::GetPowerArmorHandle,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x002905A0
0x0009B830,ExtraDataList::GetInteriorLODWorldSpaceOffset,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00292550
0x000B76A0,ExtraDismemberedLimbs::RemoveLimb,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002A2A30
0x000BA1D0,ExtraLinkedRef::SaveGame,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002A5500
0x000BA670,ExtraPowerLinks::SaveGame,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002A5AA0
0x000C0B30,ExtraTextDisplayData::SetCustomName,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x002AC780
0x000C1930,ExtraAttachedArrows3D::SaveGame,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002AD640
0x000C7130,ExtraObjectBreakable::SaveGame,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002B3100
0x000C86E0,BSPathingSolution::Read,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x01E009F0
0x000DE860,MapMarkerData::Load,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002C0DA0
0x000DE950,MapMarkerData::Copy,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002C0E90
0x000E4C70,ModelLoader::Shutdown,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002C7000
0x000E4EF0,ModelLoader::GetDelayedQueuedReferenceCount,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002C7250
0x000E51A0,ModelLoader::IsFileQueuedForCell,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002C7500
0x000E5630,ModelLoader::LoadAddonNodes,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002C7A70
0x000E60E0,QueuedCharacter::FinishAttach,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002C8670
0x000F4700,TES::TES,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002CC560
0x000F4700,TES::TES,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x002CC560
0x000F6590,TES::UpdateLoadedAreaBound,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002CE880
0x000F89C0,TES::GetGridCellCell,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002D1380
0x000FE760,TES::ResetAllMultiBoundNodes,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x002D77F0
0x00113480,TESDataHandler::GetCellFromCellCoord,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002E40D0
0x00117D80,TESDataHandler::SortAndLoadPluginsFromPluginsFile,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002E8D00
0x00119E10,TESDataHandler::CreateFormOfType,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x002EB500
0x0011AB70,TESDataHandler::GetModFileSize,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x002EC330
0x0011D180,TESDataHandler::RegisterBaseArchivesForFile,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x002EEA20
0x0011D930,TESDataHandler::IsFormIDInuse,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x002EF120
0x00130740,TESFile::EndGroup,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002F75C0
0x00130910,TESFile::CloseGroup,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002F7790
0x00130A20,TESFile::FindForm,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002F7850
0x00130A20,TESFile::FindForm,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x002F7840
0x00130F70,TESFile::NextForm,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002F7E80
0x00130F70,TESFile::NextForm,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x002F7E70
0x00131110,TESFile::GetNextForm,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002F8020
0x00131110,TESFile::GetNextForm,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x002F8010
0x00131260,TESFile::GetTESFormNoRet,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002F8160
0x001314A0,TESFile::SetOffsetChunk,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002F83A0
0x00131730,TESFile::NextChunk,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002F8610
0x00131730,TESFile::NextChunk,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x002F8600
0x00131D70,TESFile::AddChunk,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002F8C50
0x001332A0,TESFile::GetTempIDCanLoadFromFile,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x002FA230
0x00133790,scrapMalloc,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x002FA730
0x001376B0,TESModelDB::TESQueuedHandles::AddRequest,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x002FBEF0
0x00139270,DestructibleObjectStage::CreateReplacementModel,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002FCC80
0x0013A330,BGSDestructibleObjectForm::GetObjectHealth,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002FDDC0
0x0013A520,BGSDestructibleObjectForm::GetModelSwap,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x002FDFA0
0x001412E0,BGSKeywordForm::GetInstanceKeywordData,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00303760
0x00142AE0,BGSOpenCloseForm::GetAsOpenCloseForm,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x003046E0
0x00147AC0,FormComponentCollection::InitializeDataAllComponents,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00308710
0x00147AC0,FormComponentCollection::InitializeDataAllComponents,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00308700
0x00147B00,FormComponentCollection::ClearDataAllComponents,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00308750
0x00147B00,FormComponentCollection::ClearDataAllComponents,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00308740
0x00148210,TESActorBaseData::ClearDataComponent,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00308D00
0x0014D660,TESBipedModelForm::InitializeDataComponent,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0030C9E0
0x0014D6C0,TESBipedModelForm::ClearDataComponent,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0030CA40
0x0014D720,TESBipedModelForm::InitComponent,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0030CAA0
0x0014F2A0,TESContainer::ContainerCanHoldForm,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0030E250
0x00151420,TESFileContainer::GetMaster,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x003100C0
0x00152C60,TESForm::GetFormTypeByNumericID,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00311830
0x001544D0,TESForm::LoadSoundTagComponent,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00312F60
0x00154E40,TESForm::GetFilledSlots,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00313860
0x001556A0,BGSTypedFormValuePair::Load,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00314070
0x0015ACB0,TESHealthForm::GetFormHealth,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00316610
0x0015C940,TESLeveledList::AddCalcedObject,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00317E60
0x00160B60,TESModel::QueueMaterials,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0031B3C0
0x00169570,TESTexture::LoadTextureChunk,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x003214E0
0x0018CA80,BGSDynamicPersistenceManager::RefPromoteAutoLock::RefPromoteAutoLock,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00338CD0
0x0018CA80,BGSDynamicPersistenceManager::RefPromoteAutoLock::RefPromoteAutoLock,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00338CC0
0x001A5420,RemoveExtraFunctor::WriteDataImpl,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00348C80
0x001A6230,BGSInventoryItem::GetInstanceDataStack,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00349BA0
0x001A62A0,BGSInventoryItem::GetTotalWeight,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00349C00
0x001A6390,BGSInventoryItem::IsQuestObject,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00349D00
0x001A6390,BGSInventoryItem::IsQuestObject,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00349CF0
0x001A6510,BGSInventoryItem::GetDisplayFullName,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00349E70
0x001A7550,BGSInventoryItem::GetInventoryValue,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0034B130
0x001A7FF0,BGSInventoryItem::HasExtraDataFunctor::CompareData,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0034BBE0
0x001A8060,BGSInventoryItem::IsUIEquivalentStackFunctor::CompareData,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0034BC50
0x001A84B0,BGSInventoryItem::FindAndWriteStackData,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0034C0E0
0x001A84B0,BGSInventoryItem::FindAndWriteStackData,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0034C0D0
0x001A8580,BGSInventoryItem::MassWriteStackData,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0034C1D0
0x001A8830,PlayerCharacter::ProcessInWater,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00D556B0
0x001AB280,BGSInventoryList::IsQuestObjectFunctor::operator,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0034D540
0x001AC6C0,BGSInventoryList::PoisonObject,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0034E430
0x001BD6B0,BIPOBJECT::BIPOBJECT,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00357EA0
0x001BD900,BIPOBJECT::operator_assign,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00358120
0x001BDA60,BipedAnim::BipedAnim,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x003582A0
0x001BDC10,BipedAnim::BipedAnim_dtor,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00358460
0x001BDD20,BipedAnim::RemoveClothingAndArmor,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00358570
0x001BE5B0,BipedAnim::Revert,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00358F70
0x001C1E60,BipedAnim::LoadAndAttachAddOn,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0035C950
0x001C26E0,BipedAnim::AttachToParent,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0035D1C0
0x001CEB20,RemoveScabbard,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x003654C0
0x001CEC80,RemoveEditorMarkers,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00365620
0x001CF260,GetGeometryByIndexInSceneGraph,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00365C30
0x001CF330,FindFirstNiCameraRecurse,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00365D00
0x001D2B20,GridCellArray::GridCellArray,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00367EB0
0x001D2EC0,GridCellArray::SetCenter,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00368250
0x001D35D0,GridCellArray::UpdateManagedNodes,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00368A30
0x001E33B0,RagDollData::Compare,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00374C90
0x001E8220,VatsEffectControl::Enable,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x00378A30
0x001EEC50,Workshop::IsTurret,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0037D910
0x001EEC50,Workshop::IsTurret,AE-bytesig-port,e555c6c0e7aba3e9e4801c2e5e11e3a76b42ce080683b4b9c1cf074c2030b737,0x0037D900
0x001EECF0,Workshop::IsMannequin,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x0037D9B0
0x001F4780,Workshop::HasRecipe,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x00384170
0x001F4A60,Workshop::WorkshopCanScrapRef,221-PDB-bytesig-port,488015e2010308bfa164d3720cb618deea7e1c098b1d61af530d258a6f17d27b,0x003845F0
